RowNumber,CustomerId,Surname,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,Exited
7482,55734286,Brown,739,France,Female,89,0,121912.01641611049,3,0,1,191939.78644755034,1
7483,53536045,Williams,607,Germany,Female,65,6,238063.97753077134,3,1,1,144010.85755125832,0
7484,10683129,Jones,350,Spain,Male,75,0,224790.80697994563,3,0,1,149296.913235879,0
7485,49092541,Brown,323,Spain,Female,42,4,104658.58952631307,4,0,0,58253.6664783563,0
7486,47519386,Johnson,415,Spain,Female,24,7,30618.87673127209,4,1,0,11797.986075835157,0
7487,53499857,Smith,367,Germany,Female,35,1,243293.05645864346,1,0,0,79398.00462916584,1
7488,36073789,Jones,872,France,Male,32,5,25841.97268919619,2,0,1,98578.2192313405,1
7489,64918138,Jones,861,Spain,Male,41,7,119839.97919615016,1,0,1,66018.71507054922,1
7490,28110151,Brown,803,France,Male,43,6,192809.11135024254,4,1,0,46203.79452490686,1
7491,81051787,Smith,600,Germany,Male,84,8,130637.93922911055,4,1,0,113084.56576287262,0
7492,16978142,Jones,826,France,Male,76,3,83530.08152500915,3,1,1,92402.76034921857,0
7493,94930424,Jones,882,France,Female,67,8,238269.1734995444,3,0,0,158436.23396770027,0
7494,19216675,Johnson,708,Germany,Male,46,1,85783.87172088781,2,1,1,26401.68812958318,1
7495,89806498,Brown,405,Germany,Female,42,8,95477.07430775679,1,0,1,156993.7858187711,0
7496,64994621,Brown,556,Spain,Male,27,7,52239.48150170185,3,1,0,112250.61590545712,1
7497,38753215,Jones,719,France,Male,47,9,20366.543267944293,4,1,0,171750.057409575,0
7498,65089009,Johnson,873,Spain,Male,75,0,51352.94620253725,1,0,1,63990.417460045916,0
7499,19760402,Smith,662,Germany,Male,49,5,115478.83578895596,4,0,0,15647.65588432379,1
7500,10296853,Smith,682,Spain,Female,64,3,110203.63931933297,4,0,0,84252.4811497419,1
7501,21197826,Williams,815,Spain,Male,71,2,86978.7700443653,4,1,1,137794.7502225483,0
7502,13367193,Williams,335,Germany,Female,72,6,16011.407647378684,3,0,0,111804.85574209658,1
7503,98261053,Brown,515,Spain,Female,35,6,4440.573918618907,4,0,0,111800.32819916947,0
7504,61633852,Brown,697,Spain,Female,26,2,179207.93860045605,3,1,1,112693.70295530549,0
7505,25839332,Johnson,881,France,Female,62,7,20263.840145138434,4,1,1,102922.43649581539,0
7506,68747296,Johnson,668,Germany,Male,30,8,70751.98860960758,4,1,1,71686.02993552474,1
7507,29006051,Smith,370,Germany,Female,77,5,12291.88328501013,4,1,0,119759.20549029985,0
7508,83650562,Smith,718,Spain,Male,34,5,7932.109436412648,3,1,0,119409.22621777841,0
7509,50272011,Johnson,802,Spain,Male,20,2,170472.09772935885,1,1,0,101703.25223394512,0
7510,81730781,Smith,876,Spain,Male,57,7,55474.52974391259,3,1,0,179878.82707504145,0
7511,23880004,Smith,688,Spain,Female,45,0,8349.547963380499,3,0,0,24508.34645124995,0
7512,43408247,Brown,530,Germany,Female,86,2,117113.96391162176,4,1,0,189803.31270771782,0
7513,97859375,Brown,551,France,Female,35,8,118386.93921775561,4,1,1,23875.195964492414,0
7514,47920525,Smith,584,Germany,Female,69,2,215898.63165960953,2,1,0,91242.4023966704,1
7515,98532727,Johnson,428,France,Female,30,9,158716.04679220368,2,1,1,26918.44144879821,1
7516,38291464,Smith,433,Germany,Female,18,1,105884.08129997115,4,0,0,124798.8579213515,1
7517,21611403,Smith,823,Germany,Female,79,1,215658.03992206772,4,0,0,32468.206001006838,1
7518,68785658,Brown,438,Germany,Female,74,6,141633.4662906999,4,0,1,135263.74427655363,1
7519,19924724,Johnson,865,France,Male,54,6,244473.30476313274,3,0,1,171817.5129587045,0
7520,28468621,Smith,461,Spain,Male,71,7,233638.59361851506,2,0,1,153322.0589723842,1
7521,70126342,Williams,637,Germany,Male,27,8,227850.11231247592,3,0,0,195844.267003255,0
7522,96700193,Smith,659,Germany,Female,66,1,132422.77440916986,3,1,1,150281.36913194702,1
7523,48722579,Johnson,735,Germany,Male,89,6,229024.48215775867,1,0,0,162276.90226248142,1
7524,43963670,Williams,805,Germany,Female,69,6,243784.02115922983,1,1,1,44367.00428180339,1
7525,76033356,Brown,610,Germany,Female,37,9,195625.7739815776,2,1,1,163113.70623106632,1
7526,18921245,Jones,538,Spain,Male,73,3,84193.95747853915,1,1,1,98239.94785524374,1
7527,63630010,Jones,310,France,Female,23,1,16529.548565002773,4,0,1,127301.7394444323,1
7528,15054805,Jones,721,Spain,Male,73,7,210974.65988456324,1,1,1,98044.33695070351,0
7529,15843021,Smith,673,Spain,Female,61,9,36253.779275447654,4,1,1,160756.67848276373,0
7530,56978554,Johnson,583,Germany,Male,27,5,22320.735460975015,2,0,1,83482.14871484211,1
7531,77596278,Johnson,650,France,Male,60,2,10903.055606733158,3,1,1,104709.2281862883,1
7532,98495071,Jones,766,France,Female,40,4,25422.413428629774,1,1,1,11500.52981812993,1
7533,42375254,Williams,436,Germany,Male,60,4,188185.9946488597,2,1,0,58080.262277289956,0
7534,11220174,Williams,576,Germany,Female,47,2,61087.51552504557,4,0,0,176037.99861116966,0
7535,93688889,Smith,428,Germany,Male,42,1,131894.41241828745,3,1,0,121404.51014617438,1
7536,30356400,Williams,794,Germany,Female,62,3,55104.63240157923,3,1,0,161083.28199113908,1
7537,14687105,Johnson,430,Spain,Female,30,3,143413.09663589802,2,1,1,67084.07981083673,1
7538,31483430,Jones,378,France,Female,43,6,42415.309871128404,2,0,0,131409.99974350265,1
7539,61363406,Johnson,684,France,Male,76,3,41201.17503978432,2,1,0,92689.84933759026,1
7540,99212314,Johnson,778,Spain,Female,82,5,223769.06907339455,2,0,1,107677.92536296882,1
7541,31770268,Williams,840,France,Male,67,6,208515.28604303245,3,1,1,44970.77095354818,1
7542,67402075,Jones,763,France,Female,39,8,21395.477151320258,4,0,0,154751.66603676954,0
7543,80209648,Williams,652,France,Male,46,9,1365.7837557223274,1,1,0,11019.033497077973,0
7544,68750543,Smith,781,Germany,Female,86,5,91218.16016456221,2,1,1,110725.67835438612,0
7545,45247575,Williams,551,Spain,Female,81,8,57821.6932441819,3,0,1,39663.58683383179,0
7546,97060654,Johnson,632,France,Female,83,3,2384.849363468805,4,0,1,26498.09758778355,0
7547,92391503,Williams,674,Spain,Female,29,2,53999.840126837815,3,0,0,130851.33024155915,1
7548,16660682,Smith,664,Spain,Male,38,1,2091.9224818256034,3,0,1,106667.7980136867,1
7549,65272666,Johnson,597,Spain,Female,40,5,155308.74928999937,2,1,1,34607.311716904595,1
7550,87083360,Smith,359,Spain,Male,75,4,147330.5829547554,4,1,1,196230.49576630502,0
7551,64082820,Brown,839,France,Male,49,7,112130.4602399493,2,1,1,116594.37173898361,0
7552,83353268,Johnson,540,Germany,Female,82,3,142993.10768806766,3,1,1,117814.27176118651,1
7553,95707698,Williams,669,Spain,Male,36,7,212346.94639201887,1,0,0,47059.121303744745,1
7554,82502767,Smith,434,France,Female,79,1,114941.79493835915,4,0,1,90297.67397809649,0
7555,12611724,Smith,857,Spain,Female,87,9,27602.069092714508,2,0,0,89997.67965022287,1
7556,96032855,Brown,466,Spain,Female,19,6,147784.31873853953,4,0,1,98323.78426734371,0
7557,50009116,Williams,449,Germany,Male,23,9,166045.52846335268,2,1,0,44586.64498365468,1
7558,53317916,Smith,684,Spain,Male,54,6,117831.1567854366,3,0,1,64838.19200164406,0
7559,88525760,Jones,817,France,Female,50,2,77313.06500920732,4,1,1,60650.71129454924,1
7560,30382409,Williams,378,France,Male,52,0,190073.06719674688,3,0,1,29482.818028153248,1
7561,45768840,Smith,401,France,Female,82,2,13753.543129304713,3,1,0,158935.78498944102,0
7562,96087545,Jones,581,France,Male,63,4,20969.233532729337,4,0,0,153290.38049663202,1
7563,68747033,Jones,691,France,Female,85,9,68548.12746845945,4,0,0,164866.9738707263,0
7564,90905433,Smith,677,France,Female,73,6,140613.32760789315,1,0,0,12603.318131362415,1
7565,60233514,Brown,537,France,Male,79,6,118497.18973572923,3,0,0,43324.93377597604,1
7566,77907720,Johnson,372,Spain,Male,71,9,36441.85943581368,1,1,1,101422.6385440448,1
7567,30354761,Smith,866,Germany,Male,29,7,4694.602026830863,3,1,1,20873.36229770886,1
7568,31612100,Jones,728,Spain,Female,61,8,205305.38514279778,4,0,0,36433.33885917984,0
7569,89403654,Brown,604,France,Female,75,1,54986.49939509201,2,0,0,139600.0619686542,1
7570,13635912,Smith,378,Spain,Female,60,9,131903.45243865866,3,1,0,162131.01315089985,1
7571,77107715,Brown,727,Spain,Male,75,5,245052.18195962242,2,1,1,133605.20180773843,0
7572,13692940,Brown,587,Germany,Female,55,4,242292.0610179296,4,1,0,61524.094738695196,1
7573,33597467,Williams,515,Germany,Male,86,5,152864.71584065806,2,0,1,111642.77408976873,1
7574,51238660,Jones,402,Germany,Male,62,9,54443.80615670449,3,0,0,153455.77677353885,0
7575,35672284,Williams,341,France,Male,49,1,47137.7649336619,1,1,1,153025.76846084459,0
7576,24815533,Jones,319,Spain,Male,21,7,113156.840843797,2,0,0,55500.53527789046,1
7577,92646003,Williams,407,Germany,Female,21,5,57950.31067027076,1,0,1,129801.08119365848,1
7578,66628299,Jones,448,Germany,Female,80,0,189654.47923397346,3,0,0,154386.95682204308,1
7579,10493744,Jones,718,France,Female,68,6,10812.911516099726,4,0,1,198551.1158293393,0
7580,92332340,Williams,380,France,Male,72,5,22434.822059365477,2,0,0,91860.16087905278,1
7581,86841604,Johnson,683,Spain,Male,61,1,152753.83526228453,3,1,0,112680.96717695332,0
7582,16820678,Williams,411,Germany,Female,63,5,132375.61515816094,4,1,0,95429.4006312121,0
7583,66255820,Brown,567,France,Female,30,0,60774.5050294575,2,0,0,158529.65378026228,0
7584,18811425,Brown,597,France,Male,52,9,70767.2019880573,3,0,1,135956.83869375795,0
7585,89327105,Jones,834,France,Male,76,2,90755.51274194421,2,0,1,176546.10276307588,1
7586,36391435,Brown,379,France,Female,43,9,222017.31494759748,4,1,0,72492.7936661519,0
7587,51621524,Jones,625,Germany,Male,40,8,132794.28733103196,3,0,1,104597.87916042034,0
7588,71885711,Williams,859,Spain,Male,20,9,1036.7075849327944,1,1,1,104129.55784595435,0
7589,41152133,Johnson,743,Germany,Male,41,1,72660.09903369495,4,0,0,121850.51369344449,1
7590,30346148,Smith,417,Spain,Male,71,9,75349.16627210367,1,1,1,95161.73054126634,1
7591,34318384,Smith,793,Germany,Male,46,1,13505.224887035067,3,1,1,33481.29411644353,1
7592,11652222,Williams,493,France,Male,87,5,119993.84104539778,4,0,0,183286.98447373402,1
7593,27118558,Williams,459,Spain,Male,73,7,35510.77046405898,4,1,0,12136.88875214559,1
7594,10899821,Johnson,356,France,Female,54,3,218872.9755795125,3,1,1,53085.75533995376,0
7595,94436855,Johnson,574,Spain,Male,74,8,146274.43627719764,2,0,1,159179.1901759451,1
7596,45130562,Jones,560,France,Female,81,4,121817.76572995137,2,1,1,160799.71453191878,0
7597,83545542,Smith,605,France,Female,34,7,77666.65657534813,3,1,0,167074.4254539621,1
7598,63859065,Johnson,384,France,Male,58,2,71691.70998970453,2,0,1,21264.469859153796,0
7599,28160454,Jones,659,Spain,Female,53,1,156034.22172221297,2,0,1,173157.02137075496,0
7600,76781149,Williams,645,Spain,Male,81,3,104858.61797111093,1,0,0,173851.09648522182,0
7601,63535898,Williams,303,Spain,Female,50,6,213626.3819948401,2,1,1,132927.75388554216,1
7602,34101801,Smith,514,Germany,Male,67,5,225926.1835124235,3,1,0,14055.770540124042,0
7603,24112838,Johnson,588,Spain,Female,26,3,17254.153647925206,3,0,0,23134.19638999286,1
7604,74689214,Jones,646,France,Male,64,0,193314.1776899217,4,1,0,52165.023650354175,1
7605,51659111,Jones,429,France,Male,87,2,178177.21562936803,3,0,1,96998.39744817564,1
7606,98449044,Johnson,421,Spain,Male,37,9,210601.14669343454,2,0,0,100715.5344639906,0
7607,49422965,Smith,399,Spain,Male,24,0,188160.39862190335,3,1,1,86568.7093990867,1
7608,75551618,Johnson,483,Germany,Male,43,8,73503.65124045535,3,1,0,45665.442319807975,0
7609,25579317,Smith,375,Spain,Female,88,5,47411.5227447989,2,1,1,74892.18132058714,0
7610,53616069,Williams,425,France,Female,82,9,168511.93725369743,2,0,0,122183.3100475157,1
7611,85765704,Jones,578,Spain,Female,66,7,238621.03171069047,2,0,0,37674.26435603721,0
7612,17631443,Brown,728,Spain,Female,85,7,123771.01753956205,2,1,1,142687.4299889383,1
7613,92131722,Smith,307,Spain,Female,22,4,141895.26690912832,2,1,1,127447.37090820853,1
7614,50804108,Brown,328,Spain,Male,25,5,215757.05026886455,2,1,0,88098.95934453675,0
7615,37068657,Brown,619,France,Male,52,2,132729.3399692052,3,1,0,18536.99482177547,0
7616,76256960,Jones,390,Spain,Female,77,7,35532.84663780576,4,0,1,139248.9005553284,1
7617,30735084,Johnson,620,France,Male,63,4,62975.68650831387,3,0,0,142935.32965530144,0
7618,24937473,Jones,580,Spain,Female,89,6,169704.49943302124,1,0,1,80724.812863603,1
7619,29926257,Smith,417,Spain,Female,46,5,95344.52041290526,1,0,1,91685.09119721984,0
7620,43757606,Williams,542,Germany,Male,39,8,123334.71753146447,1,1,0,55472.21045010876,0
7621,25824205,Smith,780,Spain,Male,83,9,218587.69741120393,4,0,1,49516.69906515096,0
7622,12839762,Williams,456,France,Male,71,0,189579.76469251525,1,0,1,125390.25886814031,1
7623,71585440,Brown,704,Spain,Male,26,2,100853.51741926829,3,1,0,18919.96347842509,1
7624,13836520,Brown,679,France,Female,72,5,8709.935559477799,1,0,1,44402.99743818227,1
7625,17751659,Jones,338,France,Female,83,2,56687.278322429534,3,1,0,32522.73118926092,1
7626,55353519,Smith,309,France,Female,44,0,238717.17829422382,2,0,0,78349.45498863139,1
7627,26769056,Williams,749,Germany,Male,56,3,66095.2671721231,2,1,1,181824.5153811426,0
7628,14163772,Brown,545,Germany,Male,25,4,34346.4717470206,2,0,1,182050.91288436783,1
7629,64140524,Smith,465,Germany,Male,43,8,138978.83907599075,3,0,0,174767.51728039127,1
7630,79113471,Brown,562,France,Female,75,0,162309.54362578213,3,1,1,111336.91567989164,1
7631,23305876,Smith,586,Spain,Female,86,9,30138.133115308803,1,0,0,35120.020287082734,1
7632,84329851,Williams,796,Germany,Female,21,8,126512.22218046001,2,1,1,178640.27734144314,1
7633,70294156,Brown,570,Germany,Male,60,9,90996.08909218007,3,0,1,196339.5424030725,1
7634,15089232,Smith,797,Spain,Male,32,8,69298.85315733911,1,1,1,181132.86883928344,1
7635,81816766,Jones,498,Germany,Male,81,9,217407.1631010404,1,0,0,63411.02157313981,0
7636,79698504,Williams,357,Spain,Male,84,6,248293.77074565738,1,0,1,69299.43885278255,0
7637,31239087,Smith,730,France,Female,71,4,121352.38793569195,3,0,0,16635.135745243104,0
7638,24786056,Jones,766,Spain,Female,31,9,54970.12646011085,4,1,1,35546.592765075584,1
7639,32800750,Williams,668,Spain,Female,60,7,82220.3788878595,2,0,1,42686.13893964197,1
7640,61057164,Jones,565,Germany,Female,77,9,182699.2102162328,1,1,0,189973.86944958847,0
7641,39176866,Jones,550,France,Male,29,3,168331.839896159,1,0,0,188353.06860510088,0
7642,75146036,Williams,874,Germany,Male,34,5,8386.557237490239,4,0,1,193536.25742263917,1
7643,92044979,Smith,589,France,Male,40,4,1833.8743771509626,3,1,0,162301.5243600671,0
7644,78851567,Brown,867,France,Female,25,5,77542.36131925507,1,0,1,103559.42099308173,0
7645,22565889,Jones,804,Germany,Female,77,8,113520.34354106724,4,1,0,142445.16491347947,0
7646,20061967,Williams,785,Spain,Male,78,8,243071.90827106452,1,1,0,192724.43075772285,1
7647,21224902,Johnson,697,France,Male,29,4,74730.52855125764,1,0,1,24151.088748057857,0
7648,20701112,Brown,757,Spain,Male,35,6,165039.15831890178,4,1,1,118390.21285226438,0
7649,72876386,Johnson,618,Germany,Male,70,5,233272.7951650112,2,1,0,190039.00515008552,0
7650,44884306,Johnson,773,Spain,Male,83,6,54647.12285630918,3,0,0,122261.8549170809,1
7651,61398477,Smith,562,Spain,Female,43,8,165394.26041322487,3,1,1,48516.73789074193,0
7652,68605385,Jones,440,France,Female,46,0,81328.56616378346,1,0,1,135149.5398180365,0
7653,95470255,Williams,711,Spain,Female,23,1,66764.58042219307,2,0,0,110799.32094722554,0
7654,20056357,Johnson,532,Spain,Female,37,5,146517.89685557003,3,0,1,85100.5366225378,1
7655,62592011,Brown,638,Germany,Male,19,0,99931.87520579691,2,0,0,51905.69345876918,0
7656,75591097,Smith,828,Germany,Male,83,1,27696.04703810591,3,0,1,90565.61698362754,1
7657,37212544,Johnson,857,Spain,Female,87,4,110728.0000212619,1,0,1,136806.83274801355,0
7658,68517750,Jones,899,Germany,Male,49,4,138315.65168159135,2,0,0,88214.6100842916,0
7659,61879638,Brown,610,Spain,Male,34,0,210765.97655379752,3,0,0,151875.00709835003,1
7660,97978325,Brown,366,Germany,Male,66,9,158088.59177172848,2,1,1,102304.8052263627,0
7661,48273624,Brown,417,Germany,Male,83,9,17036.119591966686,3,0,0,130097.84961191134,1
7662,70485428,Smith,829,Germany,Female,60,8,114481.77199605864,1,0,1,119889.36922795822,0
7663,14192853,Smith,463,France,Male,76,2,237969.80147633562,4,1,0,86181.24983080833,1
7664,19383113,Williams,471,France,Female,79,9,39989.898833590916,1,1,1,86793.23418601045,0
7665,72597558,Smith,665,Spain,Male,79,0,7637.359310859487,1,1,0,111854.36031392019,0
7666,48630106,Brown,697,France,Female,67,8,77956.12167762018,2,0,0,73399.25254683555,0
7667,28361409,Brown,727,Spain,Female,80,9,208825.67274125532,4,0,1,110401.98827408014,0
7668,17234756,Brown,629,France,Female,72,5,175382.6959952499,1,0,1,169049.47303340505,0
7669,75794111,Williams,334,France,Male,59,3,5553.807461475852,3,0,1,16244.708208110154,0
7670,10844000,Williams,635,France,Male,75,9,20239.477252426474,1,1,0,141773.08655706875,1
7671,32020250,Williams,817,Spain,Female,80,0,60218.65358662956,4,1,1,164547.49476267133,0
7672,35009063,Smith,811,Spain,Male,87,0,186378.38085488838,3,1,1,176809.97196570283,0
7673,52003538,Williams,677,Spain,Female,86,4,172739.93317398374,4,0,1,41854.18187950677,0
7674,26210853,Smith,569,Spain,Female,41,1,80602.66806211816,2,0,0,63974.815696100595,0
7675,66052254,Williams,315,France,Female,83,7,146495.52666065888,3,0,1,181539.42073555334,1
7676,27105398,Williams,352,France,Male,72,9,154008.27778432984,2,1,0,153231.96872142193,0
7677,78260672,Brown,338,Germany,Male,66,0,134561.57732591796,1,1,0,24753.503776310452,1
7678,27442119,Smith,726,Germany,Female,60,5,34030.142023696724,1,1,0,23360.301872746844,1
7679,39287724,Jones,759,Germany,Female,31,3,207236.34499916644,3,0,0,195051.12275721127,1
7680,12995020,Brown,702,France,Female,64,3,123789.43655382763,1,1,1,181394.48055533436,0
7681,83306744,Williams,886,Spain,Female,43,3,92425.75751430551,3,0,0,150993.82437879755,0
7682,57078948,Jones,668,Germany,Female,27,3,217212.5596725052,1,1,0,96113.80445656655,1
7683,53319503,Williams,864,France,Female,74,5,215747.13750957948,4,1,1,180264.0711261314,1
7684,17212940,Williams,537,France,Female,19,3,62570.543794461,3,1,1,76369.80788827791,1
7685,30212616,Jones,892,Spain,Female,53,9,100282.42807496888,4,0,1,39582.97000457259,0
7686,68332967,Johnson,888,Spain,Male,41,4,99966.32852872786,4,0,1,167390.2630090453,0
7687,67061117,Johnson,406,Spain,Female,70,0,197027.0163977973,4,1,1,36585.706233843266,0
7688,90693197,Williams,633,Germany,Female,80,0,19849.382856140517,3,0,0,65040.16335194734,0
7689,37595859,Johnson,771,Spain,Male,22,2,212989.86946979357,2,1,1,175061.58260570592,0
7690,94919635,Brown,771,Spain,Female,39,3,102177.22156414541,3,0,1,199213.29649437574,0
7691,49449943,Smith,321,Spain,Male,25,8,139010.71383231896,3,0,1,52151.96569950273,0
7692,15649885,Brown,358,Spain,Female,21,0,189668.79327903697,2,0,0,64737.146387432855,0
7693,93816514,Williams,527,France,Female,46,2,165340.93192332273,1,1,0,146467.33093081092,0
7694,74492485,Smith,772,Spain,Male,59,2,69582.49088136392,3,1,1,58580.42223563724,1
7695,76888446,Brown,546,Germany,Female,73,1,105645.8248333026,4,0,0,76551.57411476604,1
7696,82218946,Smith,407,Spain,Male,88,9,232667.79788054616,3,0,1,148933.28257531207,1
7697,34796254,Williams,405,France,Female,59,4,4322.0499120286695,3,0,1,49649.418166879186,0
7698,73369369,Williams,478,Germany,Male,72,4,230670.78813872015,4,1,1,59320.47082344487,0
7699,41264532,Williams,397,Spain,Female,27,9,153860.3852026471,4,0,1,192028.05920785735,0
7700,62524724,Jones,728,France,Female,31,7,27443.56043204957,3,1,1,44551.21360544985,1
7701,33372835,Williams,441,France,Male,75,7,117239.21395200201,2,1,0,46923.42599702693,0
7702,45667679,Jones,861,Spain,Male,22,4,148830.21508634405,4,0,1,68351.41924936287,1
7703,41193441,Brown,660,France,Male,78,8,143373.0706819044,4,0,1,58949.76223388867,0
7704,53652631,Brown,372,Spain,Female,53,2,157007.7386336695,2,1,0,139448.65853962034,0
7705,15440919,Brown,699,Germany,Female,88,1,52432.63841085141,4,0,1,77546.43505172567,0
7706,16269580,Smith,741,Spain,Female,37,9,173494.67221460864,2,0,0,125179.05083826094,0
7707,42764112,Jones,681,France,Female,77,2,105559.41300661572,4,0,0,112543.11179396865,0
7708,40784400,Smith,429,France,Male,66,6,156462.6177580408,3,0,0,92012.7315499961,1
7709,10818828,Brown,413,Spain,Female,20,4,175396.9111743638,4,0,1,84281.91086367637,1
7710,63733083,Jones,661,Spain,Male,78,7,149864.9320190682,2,0,0,91711.46679065692,1
7711,59279022,Brown,618,Spain,Male,58,6,18185.897034043053,1,1,1,99667.16390180084,1
7712,97091294,Williams,613,Germany,Female,65,1,2083.279539646321,3,0,0,177117.38959616882,1
7713,96302102,Smith,361,Spain,Female,69,0,168198.29697265907,4,1,0,199866.33829120797,1
7714,64931473,Johnson,868,Germany,Male,66,4,228546.07080545253,3,1,1,155149.56010096066,1
7715,86105562,Brown,603,Spain,Male,54,5,218298.18522705356,2,1,1,29500.036318424194,1
7716,90167745,Brown,501,France,Female,54,4,15323.373237431493,3,1,1,16300.917511276864,0
7717,31630008,Smith,490,Spain,Male,27,2,137289.31791747172,4,0,1,89324.56265637421,0
7718,42585748,Smith,634,France,Male,55,5,81227.50930724709,2,0,1,153911.29846872183,1
7719,95954234,Brown,773,Spain,Female,20,3,65881.87815490432,4,0,0,174147.4406944128,0
7720,41277324,Johnson,461,Spain,Male,82,9,10900.50394766337,4,0,0,149458.83303398907,1
7721,18374388,Williams,471,Spain,Male,49,3,21254.905957842046,4,1,0,126034.04487731916,0
7722,60642718,Jones,837,France,Male,27,3,113001.26051199486,1,1,0,141557.70924119995,0
7723,72665826,Williams,441,Germany,Male,46,9,143825.4687857839,2,1,0,172539.22705703703,1
7724,63582251,Williams,767,Spain,Female,22,4,18138.668609754797,3,0,0,160220.92555257,0
7725,61956087,Brown,843,Germany,Male,77,6,109855.33252514477,1,0,0,192790.47756947816,0
7726,81593329,Johnson,307,Germany,Female,58,6,174286.9719365713,1,0,1,170744.32171426906,0
7727,79172891,Jones,375,Germany,Female,49,6,54667.87723472647,4,0,1,96263.92281247974,0
7728,11459417,Smith,803,France,Female,60,8,196888.28979251828,1,1,1,186382.67198820692,0
7729,38133585,Johnson,300,Germany,Female,63,6,31902.44749254567,3,0,0,20482.831855327204,1
7730,32529191,Johnson,331,Germany,Female,61,6,103167.73549531416,3,1,1,146780.01783394904,0
7731,64653486,Brown,479,Spain,Male,43,5,13049.560870881993,1,0,1,30859.522270163616,1
7732,98186836,Williams,790,Germany,Female,40,3,87778.1481276157,3,1,1,160429.8690002815,0
7733,51158604,Williams,512,Germany,Female,32,9,128985.54155480968,3,0,0,41307.12018718087,0
7734,88392392,Johnson,698,Spain,Female,21,7,187871.25503818467,2,1,0,48252.24386538874,1
7735,37992337,Johnson,304,France,Female,63,7,34805.3054571833,3,0,0,96761.36459688678,1
7736,12076881,Williams,572,France,Female,50,4,100939.72864783199,2,0,1,62863.18547079289,1
7737,48801826,Brown,642,France,Male,55,5,80287.14458083836,1,1,1,99647.87318539502,1
7738,10343094,Johnson,789,France,Female,84,2,43189.37488467176,1,1,1,60521.24535933095,1
7739,52800447,Johnson,880,France,Male,64,2,152330.81947114615,3,1,1,92204.53028284022,0
7740,69003869,Brown,702,Germany,Female,89,6,161760.83456781026,1,1,1,141627.37707819213,1
7741,36068539,Smith,438,France,Male,50,0,104501.62565208923,1,0,1,17449.28846917808,1
7742,72006749,Smith,619,Spain,Male,27,5,128903.27812983,3,1,0,27796.52081845056,0
7743,30338621,Brown,704,Germany,Male,26,7,212951.86427982734,2,0,0,121984.69443540387,0
7744,46318477,Jones,795,France,Male,29,0,187846.8229238228,4,0,1,166205.0590744767,1
7745,33716868,Johnson,676,France,Male,36,4,131173.41811542152,2,1,0,53478.10980007051,1
7746,32288094,Jones,850,Spain,Male,64,9,31273.281230434684,3,0,1,74131.22873385638,0
7747,84089037,Williams,401,Germany,Male,81,8,138375.69235781307,4,1,0,106965.58642470906,1
7748,62741276,Johnson,536,Spain,Male,43,1,90038.06350489699,3,0,0,31358.311919046475,0
7749,59139838,Johnson,500,Spain,Male,41,0,87558.66643222244,2,1,1,138815.3674677477,0
7750,93825169,Williams,876,Spain,Male,80,8,28437.80932715237,4,1,1,172919.92271867162,1
7751,35340657,Johnson,641,France,Female,70,5,193109.07709227697,4,1,0,23304.64002914693,1
7752,88574525,Williams,608,Germany,Female,51,1,51859.71445006551,4,1,0,146637.26381146922,1
7753,41424380,Williams,452,Spain,Male,87,4,125944.07159843396,2,0,0,126443.66083189474,0
7754,64950531,Johnson,642,France,Female,40,7,127381.640573427,1,0,1,194915.80558564945,1
7755,39331816,Smith,843,Spain,Male,89,2,200372.71458577318,1,0,1,135887.92193707463,0
7756,62663678,Brown,778,Germany,Male,56,8,171617.23312613636,4,0,0,159366.73167573218,1
7757,53020700,Jones,737,Germany,Male,29,5,186309.26970537953,4,0,1,139801.8031836733,1
7758,65781908,Smith,685,Spain,Female,19,0,85725.23455668332,4,1,0,79088.77633575801,1
7759,97661916,Brown,694,Spain,Female,84,7,64861.877468387785,4,0,0,151422.0240181687,1
7760,75305095,Williams,870,Germany,Male,46,8,232962.69893447778,2,0,1,124814.14065716254,1
7761,78086611,Smith,578,Spain,Male,48,4,12505.887433057916,4,1,1,174130.56205399332,0
7762,42108038,Williams,739,France,Female,67,6,136536.92977212727,4,0,1,72374.27686734451,1
7763,72697014,Smith,868,France,Male,58,5,157322.31732678157,1,0,0,146105.5358587215,1
7764,18654315,Brown,611,France,Male,64,8,173858.09830169112,4,1,0,140422.63987300434,1
7765,51123981,Williams,592,France,Female,88,3,119491.30775647912,4,1,0,194672.61520422506,0
7766,94385031,Williams,849,France,Female,47,3,21020.83666223742,2,0,1,28890.7124060477,0
7767,31782008,Brown,611,Germany,Male,26,6,65272.22341374364,4,1,0,50367.449243065785,0
7768,61962421,Smith,303,Spain,Male,72,5,221139.44795909213,4,0,0,155367.3575219176,0
7769,57366676,Williams,803,Germany,Female,30,8,102098.00489720056,4,1,0,118835.16407504934,1
7770,72911562,Williams,676,France,Female,25,8,62278.44365409069,1,0,1,19660.443786530264,1
7771,12074032,Jones,584,France,Female,43,9,98940.54400869232,2,0,1,151478.31288626505,1
7772,83680175,Johnson,767,Germany,Female,48,8,214355.488603168,3,0,1,70190.35166342792,1
7773,51833538,Williams,301,Spain,Male,45,5,55130.4125145623,4,1,0,195843.4377459276,0
7774,70912589,Smith,876,France,Female,28,7,79320.82942856081,2,1,1,179772.68169713125,0
